sale_id,product_id,store_id,customer_id,channel_id,sale_date,year,month,month_name,quarter,season,is_weekend,product_name,brand,category,subcategory,store_name,region,state,city,gender,age_group,loyalty_flag,channel_name,quantity,gross_revenue,discount_value,net_revenue,cost,profit
862,16,4,85,2,2025-02-15,2025,2,February,1,Regular,1,"Produto 16","O BoticÃ¡rio",Maquiagem,Batom,"Loja 4",Sul,PR,Curitiba,M,"NÃ£o Informado",False,E-commerce,4,776.00,19.00,757.00,485.00,271.78
863,22,12,213,1,2025-08-26,2025,8,August,3,Regular,0,"Produto 22",Eudora,Perfume,Amadeirado,"Loja 12",Nordeste,BA,Salvador,F,18-25,False,"Loja FÃ­sica",5,344.00,13.00,330.00,148.00,182.08
864,36,5,225,1,2025-05-15,2025,5,May,2,"Dia das MÃ£es",0,"Produto 36","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 5",Sudeste,SP,"SÃ£o Paulo",M,50+,True,"Loja FÃ­sica",4,450.00,0.00,450.00,184.00,266.08
865,7,2,114,1,2025-01-25,2025,1,January,1,Regular,1,"Produto 7",Eudora,Skincare,"NÃ£o Classificado","Loja 2",Nordeste,SE,Aracaju,M,18-25,False,"Loja FÃ­sica",5,886.00,17.00,868.00,437.00,431.37
866,18,4,NULL,2,2025-10-21,2025,10,October,4,Regular,0,"Produto 18",Eudora,Maquiagem,"PÃ³ Facial","Loja 4",Sul,PR,Curitiba,NULL,NULL,NULL,E-commerce,4,647.00,16.00,631.00,441.00,190.21
867,20,4,204,2,2024-06-16,2024,6,June,2,"Dia dos Namorados",1,"Produto 20","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 4",Sul,PR,Curitiba,F,26-35,True,E-commerce,1,163.00,16.00,146.00,72.00,73.95
868,37,15,134,1,2025-05-05,2025,5,May,2,"Dia das MÃ£es",0,"Produto 37",Eudora,Skincare,"ProteÃ§Ã£o Solar","Loja 15",Nordeste,PE,Recife,M,18-25,False,"Loja FÃ­sica",2,353.00,0.00,353.00,143.00,210.12
869,38,8,91,1,2024-08-03,2024,8,August,3,Regular,1,"Produto 38","Quem Disse Berenice",Perfume,Amadeirado,"Loja 8",Nordeste,BA,Salvador,F,18-25,False,"Loja FÃ­sica",4,424.00,10.00,413.00,194.00,219.44
870,43,8,445,1,2024-08-30,2024,8,August,3,Regular,0,"Produto 43","O BoticÃ¡rio",Perfume,Gourmand,"Loja 8",Nordeste,BA,Salvador,F,18-25,False,"Loja FÃ­sica",5,325.00,0.00,325.00,202.00,122.45
871,13,9,NULL,2,2025-05-03,2025,5,May,2,"Dia das MÃ£es",1,"Produto 13","Quem Disse Berenice",Perfume,Gourmand,"Loja 9",Sul,PR,Curitiba,NULL,NULL,NULL,E-commerce,3,219.00,7.00,211.00,120.00,91.25
872,22,1,181,2,2025-02-17,2025,2,February,1,Regular,0,"Produto 22",Eudora,Perfume,Amadeirado,"Loja 1",Nordeste,PE,Recife,F,50+,False,E-commerce,4,251.00,6.00,245.00,164.00,80.51
873,16,1,133,2,2024-11-30,2024,11,November,4,"Black Friday",1,"Produto 16","O BoticÃ¡rio",Maquiagem,Batom,"Loja 1",Nordeste,PE,Recife,F,18-25,True,E-commerce,1,98.00,9.00,88.00,67.00,21.22
874,40,8,51,1,2024-09-05,2024,9,September,3,Regular,0,"Produto 40","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 8",Nordeste,BA,Salvador,M,18-25,False,"Loja FÃ­sica",5,346.00,0.00,346.00,215.00,130.95
875,6,4,486,2,2025-02-11,2025,2,February,1,Regular,0,"Produto 6",Eudora,Perfume,Floral,"Loja 4",Sul,PR,Curitiba,F,18-25,True,E-commerce,3,690.00,46.00,644.00,278.00,365.55
876,9,14,NULL,2,2025-05-16,2025,5,May,2,"Dia das MÃ£es",0,"Produto 9","O BoticÃ¡rio",Maquiagem,"PÃ³ Facial","Loja 14",Sul,RS,"Porto Alegre",NULL,NULL,NULL,E-commerce,1,180.00,36.00,144.00,108.00,35.70
877,37,2,179,2,2024-11-30,2024,11,November,4,"Black Friday",1,"Produto 37",Eudora,Skincare,"ProteÃ§Ã£o Solar","Loja 2",Nordeste,SE,Aracaju,M,"NÃ£o Informado",True,E-commerce,2,107.00,0.00,107.00,48.00,59.06
878,16,4,NULL,1,2025-01-06,2025,1,January,1,Regular,0,"Produto 16","O BoticÃ¡rio",Maquiagem,Batom,"Loja 4",Sul,PR,Curitiba,NULL,NULL,NULL,"Loja FÃ­sica",3,437.00,14.00,422.00,280.00,142.02
879,12,11,14,2,2025-10-16,2025,10,October,4,Regular,0,"Produto 12",Eudora,Skincare,"ProteÃ§Ã£o Solar","Loja 11",Nordeste,CE,Fortaleza,M,18-25,True,E-commerce,3,170.00,5.00,164.00,107.00,57.02
880,47,9,63,1,2024-02-01,2024,2,February,1,Regular,0,"Produto 47","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 9",Sul,PR,Curitiba,F,"NÃ£o Informado",False,"Loja FÃ­sica",2,285.00,28.00,256.00,136.00,120.03
881,14,13,469,1,2024-09-25,2024,9,September,3,Regular,0,"Produto 14","O BoticÃ¡rio",Maquiagem,"NÃ£o Classificado","Loja 13",Sudeste,SP,"SÃ£o Paulo",F,26-35,True,"Loja FÃ­sica",4,121.00,6.00,115.00,51.00,64.21
882,37,15,317,1,2025-03-23,2025,3,March,1,"Dia da Mulher",1,"Produto 37",Eudora,Skincare,"ProteÃ§Ã£o Solar","Loja 15",Nordeste,PE,Recife,F,50+,True,"Loja FÃ­sica",3,406.00,27.00,379.00,193.00,186.03
883,45,4,NULL,1,2024-10-14,2024,10,October,4,Regular,0,"Produto 45","O BoticÃ¡rio",Maquiagem,Base,"Loja 4",Sul,PR,Curitiba,NULL,NULL,NULL,"Loja FÃ­sica",1,149.00,0.00,149.00,88.00,61.35
884,28,3,NULL,1,2024-10-08,2024,10,October,4,Regular,0,"Produto 28",Eudora,Skincare,"NÃ£o Classificado","Loja 3",Sul,MS,"Campo Grande",NULL,NULL,NULL,"Loja FÃ­sica",2,332.00,0.00,332.00,171.00,161.12
885,45,4,75,2,2024-03-07,2024,3,March,1,"Dia da Mulher",0,"Produto 45","O BoticÃ¡rio",Maquiagem,Base,"Loja 4",Sul,PR,Curitiba,M,26-35,False,E-commerce,4,366.00,18.00,348.00,184.00,163.54
886,10,8,106,2,2024-09-28,2024,9,September,3,Regular,1,"Produto 10",Eudora,Maquiagem,Batom,"Loja 8",Nordeste,BA,Salvador,M,26-35,False,E-commerce,2,477.00,47.00,429.00,279.00,150.07
887,7,4,NULL,1,2024-01-05,2024,1,January,1,Regular,0,"Produto 7",Eudora,Skincare,"NÃ£o Classificado","Loja 4",Sul,PR,Curitiba,NULL,NULL,NULL,"Loja FÃ­sica",5,265.00,5.00,259.00,138.00,120.90
888,21,4,87,1,2024-04-14,2024,4,April,2,Regular,1,"Produto 21",Eudora,Maquiagem,"NÃ£o Classificado","Loja 4",Sul,PR,Curitiba,M,"NÃ£o Informado",False,"Loja FÃ­sica",3,226.00,0.00,226.00,123.00,102.63
889,39,9,263,2,2024-02-22,2024,2,February,1,Regular,0,"Produto 39","O BoticÃ¡rio",Skincare,Limpeza,"Loja 9",Sul,PR,Curitiba,F,50+,False,E-commerce,5,1071.00,21.00,1050.00,644.00,405.12
890,39,15,NULL,1,2025-03-09,2025,3,March,1,"Dia da Mulher",1,"Produto 39","O BoticÃ¡rio",Skincare,Limpeza,"Loja 15",Nordeste,PE,Recife,NULL,NULL,NULL,"Loja FÃ­sica",2,364.00,36.00,328.00,242.00,86.10
891,25,1,418,1,2025-02-12,2025,2,February,1,Regular,0,"Produto 25",Eudora,Maquiagem,"PÃ³ Facial","Loja 1",Nordeste,PE,Recife,M,26-35,True,"Loja FÃ­sica",2,414.00,0.00,414.00,245.00,168.46
892,16,5,NULL,1,2025-07-14,2025,7,July,3,Regular,0,"Produto 16","O BoticÃ¡rio",Maquiagem,Batom,"Loja 5",Sudeste,SP,"SÃ£o Paulo",NULL,NULL,NULL,"Loja FÃ­sica",3,376.00,12.00,364.00,153.00,211.23
893,27,9,476,2,2025-03-13,2025,3,March,1,"Dia da Mulher",0,"Produto 27","O BoticÃ¡rio",Perfume,Oriental,"Loja 9",Sul,PR,Curitiba,F,26-35,False,E-commerce,2,416.00,0.00,416.00,194.00,221.76
894,5,14,NULL,1,2024-05-07,2024,5,May,2,"Dia das MÃ£es",0,"Produto 5","Quem Disse Berenice",Perfume,Gourmand,"Loja 14",Sul,RS,"Porto Alegre",NULL,NULL,NULL,"Loja FÃ­sica",2,112.00,5.00,107.00,58.00,48.92
895,22,12,25,2,2025-11-01,2025,11,November,4,"Black Friday",1,"Produto 22",Eudora,Perfume,Amadeirado,"Loja 12",Nordeste,BA,Salvador,M,"NÃ£o Informado",True,E-commerce,3,133.00,4.00,129.00,81.00,47.95
896,24,15,NULL,1,2025-11-26,2025,11,November,4,"Black Friday",0,"Produto 24",Eudora,Skincare,Anti-Idade,"Loja 15",Nordeste,PE,Recife,NULL,NULL,NULL,"Loja FÃ­sica",3,289.00,19.00,269.00,158.00,110.95
897,19,3,112,1,2024-08-11,2024,8,August,3,Regular,1,"Produto 19",Eudora,Perfume,Floral,"Loja 3",Sul,MS,"Campo Grande",M,50+,True,"Loja FÃ­sica",1,88.00,17.00,70.00,43.00,27.16
898,36,13,118,1,2024-01-11,2024,1,January,1,Regular,0,"Produto 36","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 13",Sudeste,SP,"SÃ£o Paulo",F,50+,True,"Loja FÃ­sica",3,168.00,11.00,157.00,111.00,45.07
899,6,14,NULL,2,2024-06-15,2024,6,June,2,"Dia dos Namorados",1,"Produto 6",Eudora,Perfume,Floral,"Loja 14",Sul,RS,"Porto Alegre",NULL,NULL,NULL,E-commerce,3,450.00,30.00,420.00,197.00,223.65
900,18,8,167,1,2024-04-22,2024,4,April,2,Regular,0,"Produto 18",Eudora,Maquiagem,"PÃ³ Facial","Loja 8",Nordeste,BA,Salvador,F,18-25,False,"Loja FÃ­sica",1,108.00,10.00,97.00,73.00,23.49
901,15,9,NULL,1,2024-08-02,2024,8,August,3,Regular,0,"Produto 15",Eudora,Perfume,Amadeirado,"Loja 9",Sul,PR,Curitiba,NULL,NULL,NULL,"Loja FÃ­sica",3,179.00,5.00,173.00,91.00,81.89
902,42,1,80,1,2025-11-18,2025,11,November,4,"Black Friday",0,"Produto 42","O BoticÃ¡rio",Perfume,"NÃ£o Classificado","Loja 1",Nordeste,PE,Recife,F,26-35,True,"Loja FÃ­sica",1,83.00,0.00,83.00,39.00,44.00
903,19,3,NULL,2,2024-06-26,2024,6,June,2,"Dia dos Namorados",0,"Produto 19",Eudora,Perfume,Floral,"Loja 3",Sul,MS,"Campo Grande",NULL,NULL,NULL,E-commerce,4,121.00,3.00,118.00,83.00,34.76
904,17,4,11,2,2024-07-02,2024,7,July,3,Regular,0,"Produto 17","Quem Disse Berenice",Maquiagem,"PÃ³ Facial","Loja 4",Sul,PR,Curitiba,M,18-25,True,E-commerce,5,1202.00,48.00,1154.00,514.00,640.05
905,14,8,NULL,2,2025-07-23,2025,7,July,3,Regular,0,"Produto 14","O BoticÃ¡rio",Maquiagem,"NÃ£o Classificado","Loja 8",Nordeste,BA,Salvador,NULL,NULL,NULL,E-commerce,2,202.00,20.00,182.00,95.00,86.91
906,17,2,NULL,2,2025-12-29,2025,12,December,4,Natal,0,"Produto 17","Quem Disse Berenice",Maquiagem,"PÃ³ Facial","Loja 2",Nordeste,SE,Aracaju,NULL,NULL,NULL,E-commerce,3,279.00,9.00,269.00,148.00,121.20
907,13,8,317,2,2025-04-06,2025,4,April,2,Regular,1,"Produto 13","Quem Disse Berenice",Perfume,Gourmand,"Loja 8",Nordeste,BA,Salvador,F,50+,True,E-commerce,4,900.00,0.00,900.00,620.00,280.08
908,7,14,215,2,2025-09-19,2025,9,September,3,Regular,0,"Produto 7",Eudora,Skincare,"NÃ£o Classificado","Loja 14",Sul,RS,"Porto Alegre",M,26-35,True,E-commerce,5,1019.00,0.00,1019.00,503.00,516.00
909,23,9,460,1,2024-02-05,2024,2,February,1,Regular,0,"Produto 23",Eudora,Maquiagem,Olhos,"Loja 9",Sul,PR,Curitiba,F,26-35,False,"Loja FÃ­sica",4,712.00,35.00,676.00,349.00,326.67
910,5,13,NULL,1,2025-08-16,2025,8,August,3,Regular,1,"Produto 5","Quem Disse Berenice",Perfume,Gourmand,"Loja 13",Sudeste,SP,"SÃ£o Paulo",NULL,NULL,NULL,"Loja FÃ­sica",5,895.00,17.00,877.00,481.00,396.49
911,24,10,NULL,1,2025-08-19,2025,8,August,3,Regular,0,"Produto 24",Eudora,Skincare,Anti-Idade,"Loja 10",Nordeste,CE,Fortaleza,NULL,NULL,NULL,"Loja FÃ­sica",4,977.00,24.00,953.00,490.00,462.56
912,18,15,186,2,2025-02-13,2025,2,February,1,Regular,0,"Produto 18",Eudora,Maquiagem,"PÃ³ Facial","Loja 15",Nordeste,PE,Recife,M,"NÃ£o Informado",False,E-commerce,1,87.00,0.00,87.00,55.00,31.62
913,48,10,41,1,2024-09-14,2024,9,September,3,Regular,1,"Produto 48","Quem Disse Berenice",Perfume,Floral,"Loja 10",Nordeste,CE,Fortaleza,M,18-25,True,"Loja FÃ­sica",4,729.00,18.00,711.00,455.00,255.65
914,44,14,192,1,2024-12-04,2024,12,December,4,Natal,0,"Produto 44","O BoticÃ¡rio",Maquiagem,Olhos,"Loja 14",Sul,RS,"Porto Alegre",F,"NÃ£o Informado",False,"Loja FÃ­sica",2,233.00,11.00,221.00,158.00,63.17
915,30,4,265,1,2024-12-31,2024,12,December,4,Natal,0,"Produto 30","O BoticÃ¡rio",Maquiagem,Corretivo,"Loja 4",Sul,PR,Curitiba,M,"NÃ£o Informado",True,"Loja FÃ­sica",1,156.00,0.00,156.00,99.00,57.08
916,36,9,NULL,1,2024-07-03,2024,7,July,3,Regular,0,"Produto 36","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 9",Sul,PR,Curitiba,NULL,NULL,NULL,"Loja FÃ­sica",4,483.00,0.00,483.00,308.00,175.60
917,7,1,NULL,1,2024-10-31,2024,10,October,4,Regular,0,"Produto 7",Eudora,Skincare,"NÃ£o Classificado","Loja 1",Nordeste,PE,Recife,NULL,NULL,NULL,"Loja FÃ­sica",2,222.00,11.00,211.00,142.00,68.61
918,41,1,NULL,1,2024-11-01,2024,11,November,4,"Black Friday",0,"Produto 41","Quem Disse Berenice",Skincare,Limpeza,"Loja 1",Nordeste,PE,Recife,NULL,NULL,NULL,"Loja FÃ­sica",4,755.00,18.00,736.00,517.00,218.68
919,47,2,NULL,1,2025-06-11,2025,6,June,2,"Dia dos Namorados",0,"Produto 47","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 2",Nordeste,SE,Aracaju,NULL,NULL,NULL,"Loja FÃ­sica",3,617.00,41.00,576.00,261.00,315.03
920,7,10,NULL,2,2025-06-29,2025,6,June,2,"Dia dos Namorados",1,"Produto 7",Eudora,Skincare,"NÃ£o Classificado","Loja 10",Nordeste,CE,Fortaleza,NULL,NULL,NULL,E-commerce,3,467.00,0.00,467.00,263.00,203.91
921,44,2,349,1,2025-06-04,2025,6,June,2,"Dia dos Namorados",0,"Produto 44","O BoticÃ¡rio",Maquiagem,Olhos,"Loja 2",Nordeste,SE,Aracaju,F,26-35,True,"Loja FÃ­sica",3,102.00,6.00,95.00,54.00,41.13
922,50,3,486,2,2025-04-16,2025,4,April,2,Regular,0,"Produto 50","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 3",Sul,MS,"Campo Grande",F,18-25,True,E-commerce,3,274.00,9.00,265.00,117.00,147.84
923,27,8,112,2,2024-12-29,2024,12,December,4,Natal,1,"Produto 27","O BoticÃ¡rio",Perfume,Oriental,"Loja 8",Nordeste,BA,Salvador,M,50+,True,E-commerce,1,128.00,25.00,102.00,67.00,35.40
924,17,1,207,2,2025-08-14,2025,8,August,3,Regular,0,"Produto 17","Quem Disse Berenice",Maquiagem,"PÃ³ Facial","Loja 1",Nordeste,PE,Recife,F,"NÃ£o Informado",True,E-commerce,2,187.00,9.00,178.00,104.00,74.37
925,10,15,417,2,2025-05-01,2025,5,May,2,"Dia das MÃ£es",0,"Produto 10",Eudora,Maquiagem,Batom,"Loja 15",Nordeste,PE,Recife,F,18-25,False,E-commerce,5,1195.00,47.00,1147.00,829.00,318.28
926,9,4,176,1,2024-05-29,2024,5,May,2,"Dia das MÃ£es",0,"Produto 9","O BoticÃ¡rio",Maquiagem,"PÃ³ Facial","Loja 4",Sul,PR,Curitiba,F,26-35,True,"Loja FÃ­sica",3,370.00,12.00,358.00,166.00,191.94
927,28,9,NULL,1,2025-07-31,2025,7,July,3,Regular,0,"Produto 28",Eudora,Skincare,"NÃ£o Classificado","Loja 9",Sul,PR,Curitiba,NULL,NULL,NULL,"Loja FÃ­sica",5,669.00,0.00,669.00,454.00,214.85
928,41,6,157,1,2024-04-11,2024,4,April,2,Regular,0,"Produto 41","Quem Disse Berenice",Skincare,Limpeza,"Loja 6",Sudeste,MG,"Belo Horizonte",F,50+,True,"Loja FÃ­sica",4,902.00,22.00,879.00,513.00,366.08
929,33,4,106,1,2024-09-07,2024,9,September,3,Regular,1,"Produto 33","Quem Disse Berenice",Maquiagem,"PÃ³ Facial","Loja 4",Sul,PR,Curitiba,M,26-35,False,"Loja FÃ­sica",3,110.00,3.00,106.00,66.00,40.69
930,3,6,481,2,2024-03-14,2024,3,March,1,"Dia da Mulher",0,"Produto 3","Quem Disse Berenice",Skincare,"Tratamento Facial","Loja 6",Sudeste,MG,"Belo Horizonte",M,26-35,True,E-commerce,3,381.00,0.00,381.00,229.00,152.67
931,3,11,412,1,2024-02-03,2024,2,February,1,Regular,1,"Produto 3","Quem Disse Berenice",Skincare,"Tratamento Facial","Loja 11",Nordeste,CE,Fortaleza,F,"NÃ£o Informado",False,"Loja FÃ­sica",1,132.00,0.00,132.00,78.00,53.18
932,35,15,311,2,2024-11-25,2024,11,November,4,"Black Friday",0,"Produto 35",Eudora,Perfume,"NÃ£o Classificado","Loja 15",Nordeste,PE,Recife,F,26-35,True,E-commerce,2,478.00,47.00,430.00,237.00,192.38
933,28,15,368,2,2024-02-21,2024,2,February,1,Regular,0,"Produto 28",Eudora,Skincare,"NÃ£o Classificado","Loja 15",Nordeste,PE,Recife,M,26-35,False,E-commerce,3,647.00,21.00,625.00,396.00,229.19
934,29,14,NULL,2,2024-07-24,2024,7,July,3,Regular,0,"Produto 29","Quem Disse Berenice",Skincare,"Tratamento Facial","Loja 14",Sul,RS,"Porto Alegre",NULL,NULL,NULL,E-commerce,3,171.00,11.00,160.00,103.00,56.54
935,27,5,405,1,2024-02-05,2024,2,February,1,Regular,0,"Produto 27","O BoticÃ¡rio",Perfume,Oriental,"Loja 5",Sudeste,SP,"SÃ£o Paulo",M,18-25,True,"Loja FÃ­sica",2,257.00,25.00,231.00,161.00,70.39
936,12,8,NULL,2,2025-11-08,2025,11,November,4,"Black Friday",1,"Produto 12",Eudora,Skincare,"ProteÃ§Ã£o Solar","Loja 8",Nordeste,BA,Salvador,NULL,NULL,NULL,E-commerce,2,115.00,0.00,115.00,50.00,65.64
937,5,12,NULL,2,2025-03-21,2025,3,March,1,"Dia da Mulher",0,"Produto 5","Quem Disse Berenice",Perfume,Gourmand,"Loja 12",Nordeste,BA,Salvador,NULL,NULL,NULL,E-commerce,5,943.00,18.00,924.00,543.00,381.87
938,21,7,292,2,2025-10-03,2025,10,October,4,Regular,0,"Produto 21",Eudora,Maquiagem,"NÃ£o Classificado","Loja 7",Sul,RS,"Porto Alegre",F,"NÃ£o Informado",True,E-commerce,4,687.00,0.00,687.00,477.00,210.28
939,31,14,NULL,1,2024-12-01,2024,12,December,4,Natal,1,"Produto 31",Eudora,Maquiagem,Batom,"Loja 14",Sul,RS,"Porto Alegre",NULL,NULL,NULL,"Loja FÃ­sica",4,436.00,10.00,425.00,258.00,166.85
940,12,6,NULL,2,2024-06-18,2024,6,June,2,"Dia dos Namorados",0,"Produto 12",Eudora,Skincare,"ProteÃ§Ã£o Solar","Loja 6",Sudeste,MG,"Belo Horizonte",NULL,NULL,NULL,E-commerce,3,101.00,0.00,101.00,63.00,38.25
941,11,1,42,2,2024-02-04,2024,2,February,1,Regular,1,"Produto 11",Eudora,Maquiagem,Olhos,"Loja 1",Nordeste,PE,Recife,F,26-35,True,E-commerce,4,214.00,0.00,214.00,142.00,71.88
942,7,9,47,2,2024-04-24,2024,4,April,2,Regular,0,"Produto 7",Eudora,Skincare,"NÃ£o Classificado","Loja 9",Sul,PR,Curitiba,M,"NÃ£o Informado",False,E-commerce,4,198.00,4.00,193.00,136.00,56.41
943,4,9,377,2,2025-12-01,2025,12,December,4,Natal,0,"Produto 4",Eudora,Perfume,Gourmand,"Loja 9",Sul,PR,Curitiba,F,50+,True,E-commerce,3,127.00,8.00,118.00,82.00,36.11
944,21,12,164,2,2025-09-15,2025,9,September,3,Regular,0,"Produto 21",Eudora,Maquiagem,"NÃ£o Classificado","Loja 12",Nordeste,BA,Salvador,F,"NÃ£o Informado",False,E-commerce,4,177.00,4.00,172.00,122.00,50.01
945,49,7,234,2,2025-05-24,2025,5,May,2,"Dia das MÃ£es",1,"Produto 49",Eudora,Perfume,"NÃ£o Classificado","Loja 7",Sul,RS,"Porto Alegre",F,"NÃ£o Informado",False,E-commerce,5,191.00,3.00,188.00,116.00,71.86
946,24,13,168,1,2025-08-12,2025,8,August,3,Regular,0,"Produto 24",Eudora,Skincare,Anti-Idade,"Loja 13",Sudeste,SP,"SÃ£o Paulo",F,"NÃ£o Informado",False,"Loja FÃ­sica",2,476.00,0.00,476.00,279.00,197.28
947,49,14,214,2,2024-06-23,2024,6,June,2,"Dia dos Namorados",1,"Produto 49",Eudora,Perfume,"NÃ£o Classificado","Loja 14",Sul,RS,"Porto Alegre",F,50+,False,E-commerce,4,386.00,0.00,386.00,263.00,122.80
948,42,10,NULL,2,2025-02-08,2025,2,February,1,Regular,1,"Produto 42","O BoticÃ¡rio",Perfume,"NÃ£o Classificado","Loja 10",Nordeste,CE,Fortaleza,NULL,NULL,NULL,E-commerce,5,516.00,20.00,495.00,318.00,177.94
949,9,9,NULL,1,2024-02-23,2024,2,February,1,Regular,0,"Produto 9","O BoticÃ¡rio",Maquiagem,"PÃ³ Facial","Loja 9",Sul,PR,Curitiba,NULL,NULL,NULL,"Loja FÃ­sica",5,915.00,18.00,897.00,547.00,350.38
950,31,12,252,1,2024-04-22,2024,4,April,2,Regular,0,"Produto 31",Eudora,Maquiagem,Batom,"Loja 12",Nordeste,BA,Salvador,F,26-35,False,"Loja FÃ­sica",3,226.00,7.00,219.00,123.00,95.94
951,33,8,25,2,2025-06-02,2025,6,June,2,"Dia dos Namorados",0,"Produto 33","Quem Disse Berenice",Maquiagem,"PÃ³ Facial","Loja 8",Nordeste,BA,Salvador,M,"NÃ£o Informado",True,E-commerce,5,247.00,9.00,237.00,130.00,107.54
952,27,9,NULL,2,2024-09-29,2024,9,September,3,Regular,1,"Produto 27","O BoticÃ¡rio",Perfume,Oriental,"Loja 9",Sul,PR,Curitiba,NULL,NULL,NULL,E-commerce,5,278.00,0.00,278.00,117.00,160.50
953,44,7,15,2,2025-10-22,2025,10,October,4,Regular,0,"Produto 44","O BoticÃ¡rio",Maquiagem,Olhos,"Loja 7",Sul,RS,"Porto Alegre",F,"NÃ£o Informado",True,E-commerce,3,167.00,0.00,167.00,89.00,78.30
954,37,15,142,2,2025-04-15,2025,4,April,2,Regular,0,"Produto 37",Eudora,Skincare,"ProteÃ§Ã£o Solar","Loja 15",Nordeste,PE,Recife,M,26-35,False,E-commerce,3,300.00,0.00,300.00,147.00,152.88
955,29,11,NULL,1,2024-05-20,2024,5,May,2,"Dia das MÃ£es",0,"Produto 29","Quem Disse Berenice",Skincare,"Tratamento Facial","Loja 11",Nordeste,CE,Fortaleza,NULL,NULL,NULL,"Loja FÃ­sica",2,273.00,27.00,246.00,119.00,127.32
956,35,5,14,1,2025-02-17,2025,2,February,1,Regular,0,"Produto 35",Eudora,Perfume,"NÃ£o Classificado","Loja 5",Sudeste,SP,"SÃ£o Paulo",M,18-25,True,"Loja FÃ­sica",4,514.00,25.00,488.00,311.00,177.47
957,39,3,167,1,2024-03-31,2024,3,March,1,"Dia da Mulher",1,"Produto 39","O BoticÃ¡rio",Skincare,Limpeza,"Loja 3",Sul,MS,"Campo Grande",F,18-25,False,"Loja FÃ­sica",3,562.00,0.00,562.00,235.00,326.43
958,38,7,NULL,1,2025-01-19,2025,1,January,1,Regular,1,"Produto 38","Quem Disse Berenice",Perfume,Amadeirado,"Loja 7",Sul,RS,"Porto Alegre",NULL,NULL,NULL,"Loja FÃ­sica",5,437.00,0.00,437.00,266.00,171.10
959,15,11,218,1,2025-12-04,2025,12,December,4,Natal,0,"Produto 15",Eudora,Perfume,Amadeirado,"Loja 11",Nordeste,CE,Fortaleza,F,50+,True,"Loja FÃ­sica",2,104.00,0.00,104.00,49.00,55.76
960,18,4,190,1,2025-06-13,2025,6,June,2,"Dia dos Namorados",0,"Produto 18",Eudora,Maquiagem,"PÃ³ Facial","Loja 4",Sul,PR,Curitiba,F,26-35,False,"Loja FÃ­sica",2,254.00,0.00,254.00,166.00,87.96
961,28,2,383,1,2025-10-31,2025,10,October,4,Regular,0,"Produto 28",Eudora,Skincare,"NÃ£o Classificado","Loja 2",Nordeste,SE,Aracaju,F,18-25,True,"Loja FÃ­sica",2,68.00,0.00,68.00,43.00,24.06
962,48,2,205,2,2025-05-21,2025,5,May,2,"Dia das MÃ£es",0,"Produto 48","Quem Disse Berenice",Perfume,Floral,"Loja 2",Nordeste,SE,Aracaju,M,18-25,False,E-commerce,2,433.00,43.00,389.00,173.00,216.10
963,19,14,NULL,1,2024-12-06,2024,12,December,4,Natal,0,"Produto 19",Eudora,Perfume,Floral,"Loja 14",Sul,RS,"Porto Alegre",NULL,NULL,NULL,"Loja FÃ­sica",2,395.00,19.00,375.00,242.00,133.65
964,41,3,165,1,2025-10-30,2025,10,October,4,Regular,0,"Produto 41","Quem Disse Berenice",Skincare,Limpeza,"Loja 3",Sul,MS,"Campo Grande",F,26-35,False,"Loja FÃ­sica",5,1214.00,24.00,1190.00,731.00,459.05
965,31,5,308,1,2025-08-28,2025,8,August,3,Regular,0,"Produto 31",Eudora,Maquiagem,Batom,"Loja 5",Sudeste,SP,"SÃ£o Paulo",M,26-35,False,"Loja FÃ­sica",1,199.00,0.00,199.00,84.00,115.76
966,25,14,20,1,2024-09-08,2024,9,September,3,Regular,1,"Produto 25",Eudora,Maquiagem,"PÃ³ Facial","Loja 14",Sul,RS,"Porto Alegre",M,18-25,True,"Loja FÃ­sica",3,345.00,0.00,345.00,206.00,139.20
967,30,1,192,1,2024-05-31,2024,5,May,2,"Dia das MÃ£es",0,"Produto 30","O BoticÃ¡rio",Maquiagem,Corretivo,"Loja 1",Nordeste,PE,Recife,F,"NÃ£o Informado",False,"Loja FÃ­sica",4,608.00,0.00,608.00,367.00,241.04
968,33,6,205,1,2025-08-23,2025,8,August,3,Regular,1,"Produto 33","Quem Disse Berenice",Maquiagem,"PÃ³ Facial","Loja 6",Sudeste,MG,"Belo Horizonte",M,18-25,False,"Loja FÃ­sica",2,360.00,36.00,324.00,158.00,165.99
969,16,11,184,2,2024-05-23,2024,5,May,2,"Dia das MÃ£es",0,"Produto 16","O BoticÃ¡rio",Maquiagem,Batom,"Loja 11",Nordeste,CE,Fortaleza,M,50+,False,E-commerce,1,58.00,11.00,46.00,25.00,21.62
